position_qubits,total_qubits,basis_states,steps,checkpoint_step,checkpoint,label,relative_position,oracle_method,total_states,num_vanishing_states,coverage,sparsity,balanced_score,fault_sensitive_detection,bit_flip_detection,phase_detection,num_fault_locations,baseline_depth,baseline_cx_count,baseline_gate_count,oracle_depth,oracle_gate_count,oracle_cx_count,asserted_depth,asserted_cx_count,asserted_gate_count,asserted_depth_overhead,asserted_cx_overhead,asserted_gate_overhead,normalized_cx_overhead,normalized_cost,benefit_cost_score,detection_cost_score,runtime_seconds,status,error_message
5,6,64,2,2,28,after_walk_step_2,1.0,simplified_boolean,64,60,0.9375,0.9375,0.8303571428571428,0.5555555555555248,0.8333333333332873,3.0372624720016784e-30,18,1022,536,1352,1172.0,1419.0,581.0,1654.0,821.0,2004.0,632.0,285.0,652.0,0.5317164179104478,0.7332226447516698,1.2786020817967447,0.7576901225461772,0.04783504200167954,ok,
5,6,64,4,1,14,after_walk_step_1,0.25,minterm,64,62,0.96875,0.96875,0.9133928571428571,0.6666666666666488,0.999999999999973,1.192321990157448e-30,18,2044,1072,2704,,,,,,,,,,,,,,,skipped_too_many_minterms,62 vanishing states exceeds max_minterm_states=32
5,6,64,4,1,14,after_walk_step_1,0.25,simplified_boolean,64,62,0.96875,0.96875,0.9133928571428571,0.6666666666666488,0.999999999999973,1.192321990157448e-30,18,2044,1072,2704,793.0,953.0,354.0,2274.0,1040.0,2751.0,230.0,0.0,47.0,0.0,0.15498843008063237,6.250466563833249,4.30139634500341,0.05240020800556522,ok,
5,6,64,4,2,28,after_walk_step_2,0.5,minterm,64,60,0.9375,0.9375,0.8839285714285714,0.5555555555555248,0.8333333333332873,3.0372624720016784e-30,18,2044,1072,2704,,,,,,,,,,,,,,,skipped_too_many_minterms,60 vanishing states exceeds max_minterm_states=32
5,6,64,4,2,28,after_walk_step_2,0.5,simplified_boolean,64,60,0.9375,0.9375,0.8839285714285714,0.5555555555555248,0.8333333333332873,3.0372624720016784e-30,18,2044,1072,2704,1172.0,1419.0,581.0,2416.0,1173.0,2942.0,372.0,101.0,238.0,0.09421641791044776,0.2669968701749995,3.511277114917221,2.0807568088397193,0.05864474999543745,ok,
5,6,64,4,3,42,after_walk_step_3,0.75,minterm,64,59,0.921875,0.921875,0.8691964285714285,0.5277777777777333,0.7916666666665999,7.060055673305582e-30,18,2044,1072,2704,,,,,,,,,,,,,,,skipped_too_many_minterms,59 vanishing states exceeds max_minterm_states=32
5,6,64,4,3,42,after_walk_step_3,0.75,simplified_boolean,64,59,0.921875,0.921875,0.8691964285714285,0.5277777777777333,0.7916666666665999,7.060055673305582e-30,18,2044,1072,2704,870.0,1089.0,453.0,1813.0,907.0,2265.0,0.0,0.0,0.0,0.0,0.13424556213017752,6.8670798898071626,3.9314355677988724,0.04774029199325014,ok,
5,6,64,4,4,56,after_walk_step_4,1.0,minterm,64,56,0.875,0.875,0.825,0.4583333333332805,0.6874999999999208,6.625381475056351e-30,18,2044,1072,2704,,,,,,,,,,,,,,,skipped_too_many_minterms,56 vanishing states exceeds max_minterm_states=32
5,6,64,4,4,56,after_walk_step_4,1.0,simplified_boolean,64,56,0.875,0.875,0.825,0.4583333333332805,0.6874999999999208,6.625381475056351e-30,18,2044,1072,2704,624.0,758.0,306.0,1412.0,694.0,1756.0,0.0,0.0,0.0,0.0,0.09344181459566075,9.364116094986807,4.905013192611571,0.03997387499839533,ok,
5,6,64,6,1,14,after_walk_step_1,0.16666666666666666,minterm,64,62,0.96875,0.96875,0.9318452380952381,0.6666666666666488,0.999999999999973,1.192321990157448e-30,18,3066,1608,4056,,,,,,,,,,,,,,,skipped_too_many_minterms,62 vanishing states exceeds max_minterm_states=32
5,6,64,6,1,14,after_walk_step_1,0.16666666666666666,simplified_boolean,64,62,0.96875,0.96875,0.9318452380952381,0.6666666666666488,0.999999999999973,1.192321990157448e-30,18,3066,1608,4056,793.0,953.0,354.0,3034.0,1392.0,3689.0,0.0,0.0,0.0,0.0,0.07832018408941487,12.36909758656873,8.512067156348143,0.06309862500347663,ok,
5,6,64,6,2,28,after_walk_step_2,0.3333333333333333,minterm,64,60,0.9375,0.9375,0.9017857142857143,0.5555555555555248,0.8333333333332873,3.0372624720016784e-30,18,3066,1608,4056,,,,,,,,,,,,,,,skipped_too_many_minterms,60 vanishing states exceeds max_minterm_states=32
5,6,64,6,2,28,after_walk_step_2,0.3333333333333333,simplified_boolean,64,60,0.9375,0.9375,0.9017857142857143,0.5555555555555248,0.8333333333332873,3.0372624720016784e-30,18,3066,1608,4056,1172.0,1419.0,581.0,3176.0,1525.0,3880.0,110.0,0.0,0.0,0.0,0.12857647855013501,7.291380278659961,4.320817942909367,0.06759241699182894,ok,
5,6,64,6,3,42,after_walk_step_3,0.5,minterm,64,59,0.921875,0.921875,0.8867559523809524,0.5277777777777333,0.7916666666665999,7.060055673305582e-30,18,3066,1608,4056,,,,,,,,,,,,,,,skipped_too_many_minterms,59 vanishing states exceeds max_minterm_states=32
5,6,64,6,3,42,after_walk_step_3,0.5,simplified_boolean,64,59,0.921875,0.921875,0.8867559523809524,0.5277777777777333,0.7916666666665999,7.060055673305582e-30,18,3066,1608,4056,870.0,1089.0,453.0,2573.0,1259.0,3203.0,0.0,0.0,0.0,0.0,0.08949704142011834,10.300619834710744,5.897153351698309,0.058800457991310395,ok,
5,6,64,6,4,56,after_walk_step_4,0.6666666666666666,minterm,64,56,0.875,0.875,0.8416666666666667,0.4583333333332805,0.6874999999999208,6.625381475056351e-30,18,3066,1608,4056,,,,,,,,,,,,,,,skipped_too_many_minterms,56 vanishing states exceeds max_minterm_states=32
5,6,64,6,4,56,after_walk_step_4,0.6666666666666666,simplified_boolean,64,56,0.875,0.875,0.8416666666666667,0.4583333333332805,0.6874999999999208,6.625381475056351e-30,18,3066,1608,4056,624.0,758.0,306.0,2174.0,1046.0,2694.0,0.0,0.0,0.0,0.0,0.062294543063773834,14.046174142480211,7.357519788917358,0.051140333991497755,ok,
5,6,64,6,5,70,after_walk_step_5,0.8333333333333334,minterm,64,56,0.875,0.875,0.8416666666666667,0.5277777777777006,0.7916666666665509,1.0250488180067756e-29,18,3066,1608,4056,,,,,,,,,,,,,,,skipped_too_many_minterms,56 vanishing states exceeds max_minterm_states=32
5,6,64,6,5,70,after_walk_step_5,0.8333333333333334,simplified_boolean,64,56,0.875,0.875,0.8416666666666667,0.5277777777777006,0.7916666666665509,1.0250488180067756e-29,18,3066,1608,4056,559.0,680.0,270.0,1848.0,890.0,2297.0,0.0,0.0,0.0,0.0,0.05588428665351742,15.657352941176471,9.444117647057444,0.045843792002415285,ok,
5,6,64,6,6,84,after_walk_step_6,1.0,minterm,64,52,0.8125,0.8125,0.781547619047619,0.40277777777770624,0.6041666666665594,1.0865776501322939e-29,18,3066,1608,4056,,,,,,,,,,,,,,,skipped_too_many_minterms,52 vanishing states exceeds max_minterm_states=32
5,6,64,6,6,84,after_walk_step_6,1.0,simplified_boolean,64,52,0.8125,0.8125,0.781547619047619,0.40277777777770624,0.6041666666665594,1.0865776501322939e-29,18,3066,1608,4056,854.0,1023.0,407.0,1988.0,963.0,2473.0,0.0,0.0,0.0,0.0,0.08407297830374753,9.664222873900293,4.790811339197585,0.0570984160003718,ok,
5,6,64,8,1,14,after_walk_step_1,0.125,minterm,64,62,0.96875,0.96875,0.9410714285714286,0.6666666666666488,0.999999999999973,1.192321990157448e-30,18,4088,2144,5408,,,,,,,,,,,,,,,skipped_too_many_minterms,62 vanishing states exceeds max_minterm_states=32
5,6,64,8,1,14,after_walk_step_1,0.125,simplified_boolean,64,62,0.96875,0.96875,0.9410714285714286,0.6666666666666488,0.999999999999973,1.192321990157448e-30,18,4088,2144,5408,793.0,953.0,354.0,3794.0,1744.0,4627.0,0.0,0.0,0.0,0.0,0.05874013806706114,16.492130115424974,11.34942287513086,0.07455708300403785,ok,
5,6,64,8,2,28,after_walk_step_2,0.25,minterm,64,60,0.9375,0.9375,0.9107142857142857,0.5555555555555248,0.8333333333332873,3.0372624720016784e-30,18,4088,2144,5408,,,,,,,,,,,,,,,skipped_too_many_minterms,60 vanishing states exceeds max_minterm_states=32
5,6,64,8,2,28,after_walk_step_2,0.25,simplified_boolean,64,60,0.9375,0.9375,0.9107142857142857,0.5555555555555248,0.8333333333332873,3.0372624720016784e-30,18,4088,2144,5408,1172.0,1419.0,581.0,3936.0,1877.0,4818.0,0.0,0.0,0.0,0.0,0.08746301775147929,10.718816067653277,6.351891003053443,0.07897241599857807,ok,
5,6,64,8,3,42,after_walk_step_3,0.375,minterm,64,59,0.921875,0.921875,0.8955357142857143,0.5277777777777333,0.7916666666665999,7.060055673305582e-30,18,4088,2144,5408,,,,,,,,,,,,,,,skipped_too_many_minterms,59 vanishing states exceeds max_minterm_states=32
5,6,64,8,3,42,after_walk_step_3,0.375,simplified_boolean,64,59,0.921875,0.921875,0.8955357142857143,0.5277777777777333,0.7916666666665999,7.060055673305582e-30,18,4088,2144,5408,870.0,1089.0,453.0,3333.0,1611.0,4141.0,0.0,0.0,0.0,0.0,0.06712278106508876,13.734159779614325,7.862871135597745,0.06933466698683333,ok,
5,6,64,8,4,56,after_walk_step_4,0.5,minterm,64,56,0.875,0.875,0.85,0.4583333333332805,0.6874999999999208,6.625381475056351e-30,18,4088,2144,5408,,,,,,,,,,,,,,,skipped_too_many_minterms,56 vanishing states exceeds max_minterm_states=32
5,6,64,8,4,56,after_walk_step_4,0.5,simplified_boolean,64,56,0.875,0.875,0.85,0.4583333333332805,0.6874999999999208,6.625381475056351e-30,18,4088,2144,5408,624.0,758.0,306.0,2934.0,1398.0,3632.0,0.0,0.0,0.0,0.0,0.04672090729783038,18.728232189973614,9.810026385223143,0.06275087500398513,ok,
5,6,64,8,5,70,after_walk_step_5,0.625,minterm,64,56,0.875,0.875,0.85,0.5277777777777006,0.7916666666665509,1.0250488180067756e-29,18,4088,2144,5408,,,,,,,,,,,,,,,skipped_too_many_minterms,56 vanishing states exceeds max_minterm_states=32
5,6,64,8,5,70,after_walk_step_5,0.625,simplified_boolean,64,56,0.875,0.875,0.85,0.5277777777777006,0.7916666666665509,1.0250488180067756e-29,18,4088,2144,5408,559.0,680.0,270.0,2608.0,1242.0,3235.0,0.0,0.0,0.0,0.0,0.041913214990138066,20.876470588235296,12.592156862743257,0.0567865419870941,ok,
5,6,64,8,6,84,after_walk_step_6,0.75,minterm,64,52,0.8125,0.8125,0.7892857142857143,0.40277777777770624,0.6041666666665594,1.0865776501322939e-29,18,4088,2144,5408,,,,,,,,,,,,,,,skipped_too_many_minterms,52 vanishing states exceeds max_minterm_states=32
5,6,64,8,6,84,after_walk_step_6,0.75,simplified_boolean,64,52,0.8125,0.8125,0.7892857142857143,0.40277777777770624,0.6041666666665594,1.0865776501322939e-29,18,4088,2144,5408,854.0,1023.0,407.0,2750.0,1315.0,3411.0,0.0,0.0,0.0,0.0,0.06305473372781065,12.885630498533725,6.387748452263447,0.0632007920066826,ok,
5,6,64,8,7,98,after_walk_step_7,0.875,minterm,64,51,0.796875,0.796875,0.7741071428571429,0.3767361111110332,0.5651041666665498,1.3651925802208445e-29,18,4088,2144,5408,,,,,,,,,,,,,,,skipped_too_many_minterms,51 vanishing states exceeds max_minterm_states=32
5,6,64,8,7,98,after_walk_step_7,0.875,simplified_boolean,64,51,0.796875,0.796875,0.7741071428571429,0.3767361111110332,0.5651041666665498,1.3651925802208445e-29,18,4088,2144,5408,708.0,901.0,365.0,2385.0,1175.0,3016.0,0.0,0.0,0.0,0.0,0.05553500986193294,14.349056603773585,6.783758786532079,0.060795500001404434,ok,
5,6,64,8,8,112,after_walk_step_8,1.0,minterm,64,48,0.75,0.75,0.7285714285714285,0.3420138888888072,0.5130208333332108,1.2005745723144073e-29,18,4088,2144,5408,,,,,,,,,,,,,,,skipped_too_many_minterms,48 vanishing states exceeds max_minterm_states=32
5,6,64,8,8,112,after_walk_step_8,1.0,simplified_boolean,64,48,0.75,0.75,0.7285714285714285,0.3420138888888072,0.5130208333332108,1.2005745723144073e-29,18,4088,2144,5408,283.0,347.0,135.0,1751.0,855.0,2231.0,0.0,0.0,0.0,0.0,0.021388067061143986,35.066282420749275,15.990874159458235,0.0458166249882197,ok,
5,6,64,10,1,14,after_walk_step_1,0.1,minterm,64,62,0.96875,0.96875,0.9466071428571429,0.6666666666666488,0.999999999999973,1.192321990157448e-30,18,5110,2680,6760,,,,,,,,,,,,,,,skipped_too_many_minterms,62 vanishing states exceeds max_minterm_states=32
5,6,64,10,1,14,after_walk_step_1,0.1,simplified_boolean,64,62,0.96875,0.96875,0.9466071428571429,0.6666666666666488,0.999999999999973,1.192321990157448e-30,18,5110,2680,6760,793.0,953.0,354.0,4554.0,2096.0,5565.0,0.0,0.0,0.0,0.0,0.04699211045364892,20.615162644281217,14.186778593913573,0.08515279198763892,ok,
5,6,64,10,2,28,after_walk_step_2,0.2,minterm,64,60,0.9375,0.9375,0.9160714285714285,0.5555555555555248,0.8333333333332873,3.0372624720016784e-30,18,5110,2680,6760,,,,,,,,,,,,,,,skipped_too_many_minterms,60 vanishing states exceeds max_minterm_states=32
5,6,64,10,2,28,after_walk_step_2,0.2,simplified_boolean,64,60,0.9375,0.9375,0.9160714285714285,0.5555555555555248,0.8333333333332873,3.0372624720016784e-30,18,5110,2680,6760,1172.0,1419.0,581.0,4696.0,2229.0,5756.0,0.0,0.0,0.0,0.0,0.06997041420118343,13.398520084566597,7.9398637538168035,0.09003491599287372,ok,
5,6,64,10,3,42,after_walk_step_3,0.3,minterm,64,59,0.921875,0.921875,0.9008035714285714,0.5277777777777333,0.7916666666665999,7.060055673305582e-30,18,5110,2680,6760,,,,,,,,,,,,,,,skipped_too_many_minterms,59 vanishing states exceeds max_minterm_states=32
5,6,64,10,3,42,after_walk_step_3,0.3,simplified_boolean,64,59,0.921875,0.921875,0.9008035714285714,0.5277777777777333,0.7916666666665999,7.060055673305582e-30,18,5110,2680,6760,870.0,1089.0,453.0,4093.0,1963.0,5079.0,0.0,0.0,0.0,0.0,0.05369822485207101,17.167699724517906,9.828588919497182,0.08073316600348335,ok,
5,6,64,10,4,56,after_walk_step_4,0.4,minterm,64,56,0.875,0.875,0.855,0.4583333333332805,0.6874999999999208,6.625381475056351e-30,18,5110,2680,6760,,,,,,,,,,,,,,,skipped_too_many_minterms,56 vanishing states exceeds max_minterm_states=32
5,6,64,10,4,56,after_walk_step_4,0.4,simplified_boolean,64,56,0.875,0.875,0.855,0.4583333333332805,0.6874999999999208,6.625381475056351e-30,18,5110,2680,6760,624.0,758.0,306.0,3694.0,1750.0,4570.0,0.0,0.0,0.0,0.0,0.0373767258382643,23.41029023746702,12.262532981528931,0.07208008300221991,ok,
5,6,64,10,5,70,after_walk_step_5,0.5,minterm,64,56,0.875,0.875,0.855,0.5277777777777006,0.7916666666665509,1.0250488180067756e-29,18,5110,2680,6760,,,,,,,,,,,,,,,skipped_too_many_minterms,56 vanishing states exceeds max_minterm_states=32
5,6,64,10,5,70,after_walk_step_5,0.5,simplified_boolean,64,56,0.875,0.875,0.855,0.5277777777777006,0.7916666666665509,1.0250488180067756e-29,18,5110,2680,6760,559.0,680.0,270.0,3368.0,1594.0,4173.0,0.0,0.0,0.0,0.0,0.03353057199211045,26.09558823529412,15.740196078429072,0.0831945420068223,ok,
5,6,64,10,6,84,after_walk_step_6,0.6,minterm,64,52,0.8125,0.8125,0.7939285714285714,0.40277777777770624,0.6041666666665594,1.0865776501322939e-29,18,5110,2680,6760,,,,,,,,,,,,,,,skipped_too_many_minterms,52 vanishing states exceeds max_minterm_states=32
5,6,64,10,6,84,after_walk_step_6,0.6,simplified_boolean,64,52,0.8125,0.8125,0.7939285714285714,0.40277777777770624,0.6041666666665594,1.0865776501322939e-29,18,5110,2680,6760,854.0,1023.0,407.0,3510.0,1667.0,4349.0,0.0,0.0,0.0,0.0,0.05044378698224852,16.107038123167154,7.984685565329308,0.07582266599638388,ok,
5,6,64,10,7,98,after_walk_step_7,0.7,minterm,64,51,0.796875,0.796875,0.7786607142857143,0.3767361111110332,0.5651041666665498,1.3651925802208445e-29,18,5110,2680,6760,,,,,,,,,,,,,,,skipped_too_many_minterms,51 vanishing states exceeds max_minterm_states=32
5,6,64,10,7,98,after_walk_step_7,0.7,simplified_boolean,64,51,0.796875,0.796875,0.7786607142857143,0.3767361111110332,0.5651041666665498,1.3651925802208445e-29,18,5110,2680,6760,708.0,901.0,365.0,3145.0,1527.0,3954.0,0.0,0.0,0.0,0.0,0.04442800788954635,17.93632075471698,8.479698483165098,0.0966709170024842,ok,
5,6,64,10,8,112,after_walk_step_8,0.8,minterm,64,48,0.75,0.75,0.7328571428571429,0.3420138888888072,0.5130208333332108,1.2005745723144073e-29,18,5110,2680,6760,,,,,,,,,,,,,,,skipped_too_many_minterms,48 vanishing states exceeds max_minterm_states=32
5,6,64,10,8,112,after_walk_step_8,0.8,simplified_boolean,64,48,0.75,0.75,0.7328571428571429,0.3420138888888072,0.5130208333332108,1.2005745723144073e-29,18,5110,2680,6760,283.0,347.0,135.0,2513.0,1207.0,3169.0,0.0,0.0,0.0,0.0,0.017110453648915187,43.8328530259366,19.988592699322794,0.054770999995525926,ok,
5,6,64,10,9,126,after_walk_step_9,0.9,minterm,64,48,0.75,0.75,0.7328571428571429,0.3917100694443388,0.5875651041665082,1.2562885713407145e-29,18,5110,2680,6760,,,,,,,,,,,,,,,skipped_too_many_minterms,48 vanishing states exceeds max_minterm_states=32
5,6,64,10,9,126,after_walk_step_9,0.9,simplified_boolean,64,48,0.75,0.75,0.7328571428571429,0.3917100694443388,0.5875651041665082,1.2562885713407145e-29,18,5110,2680,6760,642.0,776.0,316.0,2615.0,1274.0,3285.0,0.0,0.0,0.0,0.0,0.03826429980276134,19.600515463917528,10.236959031354628,0.06132274999981746,ok,
5,6,64,10,10,140,after_walk_step_10,1.0,minterm,64,46,0.71875,0.71875,0.7023214285714285,0.32877604166656815,0.4931640624998522,1.4195888814967472e-29,18,5110,2680,6760,,,,,,,,,,,,,,,skipped_too_many_minterms,46 vanishing states exceeds max_minterm_states=32
5,6,64,10,10,140,after_walk_step_10,1.0,simplified_boolean,64,46,0.71875,0.71875,0.7023214285714285,0.32877604166656815,0.4931640624998522,1.4195888814967472e-29,18,5110,2680,6760,773.0,923.0,383.0,2553.0,1263.0,3212.0,0.0,0.0,0.0,0.0,0.04551282051282051,15.792253521126762,7.2238116197161455,0.06341662499471568,ok,
5,6,64,12,1,14,after_walk_step_1,0.08333333333333333,minterm,64,62,0.96875,0.96875,0.950297619047619,0.6666666666666488,0.999999999999973,1.192321990157448e-30,18,6132,3216,8112,,,,,,,,,,,,,,,skipped_too_many_minterms,62 vanishing states exceeds max_minterm_states=32
5,6,64,12,1,14,after_walk_step_1,0.08333333333333333,simplified_boolean,64,62,0.96875,0.96875,0.950297619047619,0.6666666666666488,0.999999999999973,1.192321990157448e-30,18,6132,3216,8112,793.0,953.0,354.0,5314.0,2448.0,6503.0,0.0,0.0,0.0,0.0,0.03916009204470743,24.73819517313746,17.024134312696287,0.09294512501219288,ok,
5,6,64,12,2,28,after_walk_step_2,0.16666666666666666,minterm,64,60,0.9375,0.9375,0.9196428571428571,0.5555555555555248,0.8333333333332873,3.0372624720016784e-30,18,6132,3216,8112,,,,,,,,,,,,,,,skipped_too_many_minterms,60 vanishing states exceeds max_minterm_states=32
5,6,64,12,2,28,after_walk_step_2,0.16666666666666666,simplified_boolean,64,60,0.9375,0.9375,0.9196428571428571,0.5555555555555248,0.8333333333332873,3.0372624720016784e-30,18,6132,3216,8112,1172.0,1419.0,581.0,5456.0,2581.0,6694.0,0.0,0.0,0.0,0.0,0.05830867850098619,16.078224101479915,9.527836504580163,0.1007907500024885,ok,
5,6,64,12,3,42,after_walk_step_3,0.25,minterm,64,59,0.921875,0.921875,0.9043154761904761,0.5277777777777333,0.7916666666665999,7.060055673305582e-30,18,6132,3216,8112,,,,,,,,,,,,,,,skipped_too_many_minterms,59 vanishing states exceeds max_minterm_states=32
5,6,64,12,3,42,after_walk_step_3,0.25,simplified_boolean,64,59,0.921875,0.921875,0.9043154761904761,0.5277777777777333,0.7916666666665999,7.060055673305582e-30,18,6132,3216,8112,870.0,1089.0,453.0,4853.0,2315.0,6017.0,0.0,0.0,0.0,0.0,0.04474852071005917,20.60123966942149,11.794306703396618,0.09038820899149869,ok,
5,6,64,12,4,56,after_walk_step_4,0.3333333333333333,minterm,64,56,0.875,0.875,0.8583333333333333,0.4583333333332805,0.6874999999999208,6.625381475056351e-30,18,6132,3216,8112,,,,,,,,,,,,,,,skipped_too_many_minterms,56 vanishing states exceeds max_minterm_states=32
5,6,64,12,4,56,after_walk_step_4,0.3333333333333333,simplified_boolean,64,56,0.875,0.875,0.8583333333333333,0.4583333333332805,0.6874999999999208,6.625381475056351e-30,18,6132,3216,8112,624.0,758.0,306.0,4454.0,2102.0,5508.0,0.0,0.0,0.0,0.0,0.031147271531886917,28.092348284960423,14.715039577834716,0.08088395900267642,ok,
5,6,64,12,5,70,after_walk_step_5,0.4166666666666667,minterm,64,56,0.875,0.875,0.8583333333333333,0.5277777777777006,0.7916666666665509,1.0250488180067756e-29,18,6132,3216,8112,,,,,,,,,,,,,,,skipped_too_many_minterms,56 vanishing states exceeds max_minterm_states=32
5,6,64,12,5,70,after_walk_step_5,0.4166666666666667,simplified_boolean,64,56,0.875,0.875,0.8583333333333333,0.5277777777777006,0.7916666666665509,1.0250488180067756e-29,18,6132,3216,8112,559.0,680.0,270.0,4128.0,1946.0,5111.0,0.0,0.0,0.0,0.0,0.02794214332675871,31.314705882352943,18.88823529411489,0.07823779199679848,ok,
5,6,64,12,6,84,after_walk_step_6,0.5,minterm,64,52,0.8125,0.8125,0.7970238095238096,0.40277777777770624,0.6041666666665594,1.0865776501322939e-29,18,6132,3216,8112,,,,,,,,,,,,,,,skipped_too_many_minterms,52 vanishing states exceeds max_minterm_states=32
5,6,64,12,6,84,after_walk_step_6,0.5,simplified_boolean,64,52,0.8125,0.8125,0.7970238095238096,0.40277777777770624,0.6041666666665594,1.0865776501322939e-29,18,6132,3216,8112,854.0,1023.0,407.0,4270.0,2019.0,5287.0,0.0,0.0,0.0,0.0,0.04203648915187377,19.328445747800586,9.58162267839517,0.08488616700924467,ok,
5,6,64,12,7,98,after_walk_step_7,0.5833333333333334,minterm,64,51,0.796875,0.796875,0.7816964285714286,0.3767361111110332,0.5651041666665498,1.3651925802208445e-29,18,6132,3216,8112,,,,,,,,,,,,,,,skipped_too_many_minterms,51 vanishing states exceeds max_minterm_states=32
5,6,64,12,7,98,after_walk_step_7,0.5833333333333334,simplified_boolean,64,51,0.796875,0.796875,0.7816964285714286,0.3767361111110332,0.5651041666665498,1.3651925802208445e-29,18,6132,3216,8112,708.0,901.0,365.0,3905.0,1879.0,4892.0,0.0,0.0,0.0,0.0,0.03702333990795529,21.52358490566038,10.175638179798119,0.08137829099723604,ok,
5,6,64,12,8,112,after_walk_step_8,0.6666666666666666,minterm,64,48,0.75,0.75,0.7357142857142858,0.3420138888888072,0.5130208333332108,1.2005745723144073e-29,18,6132,3216,8112,,,,,,,,,,,,,,,skipped_too_many_minterms,48 vanishing states exceeds max_minterm_states=32
5,6,64,12,8,112,after_walk_step_8,0.6666666666666666,simplified_boolean,64,48,0.75,0.75,0.7357142857142858,0.3420138888888072,0.5130208333332108,1.2005745723144073e-29,18,6132,3216,8112,283.0,347.0,135.0,3273.0,1559.0,4107.0,0.0,0.0,0.0,0.0,0.01425871137409599,52.59942363112391,23.98631123918735,0.06592300000193063,ok,
5,6,64,12,9,126,after_walk_step_9,0.75,minterm,64,48,0.75,0.75,0.7357142857142858,0.3917100694443388,0.5875651041665082,1.2562885713407145e-29,18,6132,3216,8112,,,,,,,,,,,,,,,skipped_too_many_minterms,48 vanishing states exceeds max_minterm_states=32
5,6,64,12,9,126,after_walk_step_9,0.75,simplified_boolean,64,48,0.75,0.75,0.7357142857142858,0.3917100694443388,0.5875651041665082,1.2562885713407145e-29,18,6132,3216,8112,642.0,776.0,316.0,3375.0,1626.0,4223.0,0.0,0.0,0.0,0.0,0.03188691650230112,23.52061855670103,12.284350837625553,0.07186495799396653,ok,
5,6,64,12,10,140,after_walk_step_10,0.8333333333333334,minterm,64,46,0.71875,0.71875,0.7050595238095239,0.32877604166656815,0.4931640624998522,1.4195888814967472e-29,18,6132,3216,8112,,,,,,,,,,,,,,,skipped_too_many_minterms,46 vanishing states exceeds max_minterm_states=32
5,6,64,12,10,140,after_walk_step_10,0.8333333333333334,simplified_boolean,64,46,0.71875,0.71875,0.7050595238095239,0.32877604166656815,0.4931640624998522,1.4195888814967472e-29,18,6132,3216,8112,773.0,923.0,383.0,3315.0,1615.0,4150.0,0.0,0.0,0.0,0.0,0.037927350427350424,18.950704225352116,8.668573943659375,0.07412095798645169,ok,
5,6,64,12,11,154,after_walk_step_11,0.9166666666666666,minterm,64,43,0.671875,0.671875,0.659077380952381,0.24891493055547353,0.3733723958332103,1.6913826703856654e-29,18,6132,3216,8112,,,,,,,,,,,,,,,skipped_too_many_minterms,43 vanishing states exceeds max_minterm_states=32
5,6,64,12,11,154,after_walk_step_11,0.9166666666666666,simplified_boolean,64,43,0.671875,0.671875,0.659077380952381,0.24891493055547353,0.3733723958332103,1.6913826703856654e-29,18,6132,3216,8112,783.0,994.0,407.0,3126.0,1547.0,3981.0,0.0,0.0,0.0,0.0,0.040844838921762,16.44944668008048,6.0941587022112715,0.08748175000073388,ok,
5,6,64,12,12,168,after_walk_step_12,1.0,minterm,64,40,0.625,0.625,0.6130952380952381,0.21251085069436743,0.3187662760415511,1.6107433985079115e-29,18,6132,3216,8112,,,,,,,,,,,,,,,skipped_too_many_minterms,40 vanishing states exceeds max_minterm_states=32
5,6,64,12,12,168,after_walk_step_12,1.0,simplified_boolean,64,40,0.625,0.625,0.6130952380952381,0.21251085069436743,0.3187662760415511,1.6107433985079115e-29,18,6132,3216,8112,505.0,610.0,244.0,2641.0,1292.0,3376.0,0.0,0.0,0.0,0.0,0.025065746219592372,24.934426229508198,8.478137807373978,0.07101924999733455,ok,
6,7,128,2,1,16,after_walk_step_1,0.5,minterm,128,126,0.984375,0.984375,0.7875,0.6666666666666348,0.9999999999999521,3.9199049132810056e-30,21,1540,848,2096,,,,,,,,,,,,,,,skipped_too_many_minterms,126 vanishing states exceeds max_minterm_states=32
6,7,128,2,1,16,after_walk_step_1,0.5,simplified_boolean,128,126,0.984375,0.984375,0.7875,0.6666666666666348,0.9999999999999521,3.9199049132810056e-30,21,1540,848,2096,1831.0,2381.0,850.0,3165.0,1480.0,4108.0,1625.0,632.0,2012.0,0.7452830188679245,0.9788170355018261,1.0056782465941905,0.681094262243652,0.1219402910064673,ok,
6,7,128,2,2,32,after_walk_step_2,1.0,minterm,128,124,0.96875,0.96875,0.775,0.5714285714285156,0.8571428571427734,1.1390281090702324e-29,21,1540,848,2096,,,,,,,,,,,,,,,skipped_too_many_minterms,124 vanishing states exceeds max_minterm_states=32
6,7,128,2,2,32,after_walk_step_2,1.0,simplified_boolean,128,124,0.96875,0.96875,0.775,0.5714285714285156,0.8571428571427734,1.1390281090702324e-29,21,1540,848,2096,3451.0,4416.0,1696.0,4399.0,2180.0,5625.0,2859.0,1332.0,3529.0,1.570754716981132,1.844706150827424,0.5251513904073433,0.30976671876559153,0.1626344170072116,ok,
6,7,128,4,1,16,after_walk_step_1,0.25,minterm,128,126,0.984375,0.984375,0.8859375,0.6666666666666348,0.9999999999999521,3.9199049132810056e-30,21,3080,1696,4192,,,,,,,,,,,,,,,skipped_too_many_minterms,126 vanishing states exceeds max_minterm_states=32
